Date,XLF,XLK,XLE,XLY,XLI,XLV,XLB,XLU,XLRE,XLC,XBI
2020-07-30,21.941925048828125,103.43463897705078,29.590972900390625,130.88214111328125,66.6670150756836,98.06261444091797,54.603572845458984,52.00422286987305,30.6680850982666,54.741127014160156,111.51292419433594
2020-07-31,21.951059341430664,106.01717376708984,29.45200538635254,131.56396484375,66.41703033447266,97.4990463256836,54.65789794921875,52.089847564697266,30.634286880493164,55.505008697509766,108.89340209960938
2020-08-03,22.015005111694336,108.62847900390625,29.558271408081055,131.28549194335938,66.69478607177734,98.50609588623047,54.350013732910156,51.52467346191406,30.1442813873291,55.55274963378906,113.46507263183594
2020-08-04,21.92365264892578,108.90689849853516,30.277612686157227,132.34182739257812,66.86146545410156,98.07186889648438,55.119728088378906,52.089847564697266,30.5920467376709,55.906036376953125,113.11647033691406
2020-08-05,22.225099563598633,109.31008911132812,30.596406936645508,133.9552001953125,68.13925170898438,98.52456665039062,55.925636291503906,51.421913146972656,30.36393165588379,55.82010269165039,113.9332046508789
2020-08-06,22.21596336364746,110.84616088867188,30.351184844970703,134.60816955566406,68.39849853515625,97.99795532226562,55.69021224975586,51.72163391113281,30.423076629638672,57.290550231933594,113.35552215576172
2020-08-07,22.690977096557617,109.19486999511719,30.392053604125977,134.80987548828125,69.56520080566406,98.31207275390625,55.880374908447266,52.65501403808594,30.837059020996094,57.223716735839844,113.46507263183594
2020-08-10,22.85540771484375,108.8876953125,31.33209800720215,136.42320251464844,71.27816772460938,97.97947692871094,56.42368698120117,52.63788986206055,30.78636360168457,57.03274917602539,113.45512390136719
2020-08-11,23.120319366455078,106.92919158935547,31.2258243560791,136.15431213378906,71.65777587890625,97.3604507446289,56.324073791503906,51.498985290527344,30.19496726989746,56.182945251464844,108.94320678710938
2020-08-12,23.056371688842773,109.35810089111328,31.536453247070312,137.95970153808594,71.88926696777344,98.99578094482422,56.659122467041016,52.24398422241211,30.575151443481445,56.85133743286133,109.29180908203125
2020-08-13,22.91021728515625,109.4061050415039,30.923385620117188,137.90206909179688,71.50963592529297,98.86641693115234,56.65007019042969,52.158355712890625,30.220317840576172,57.13779067993164,110.7957763671875
2020-08-14,23.00156593322754,109.32929992675781,31.217649459838867,137.89247131347656,71.78742218017578,98.67240142822266,56.71345520019531,51.70450973510742,30.296354293823242,57.128238677978516,109.75992584228516
2020-08-17,22.617902755737305,110.05892944335938,31.037813186645508,139.66905212402344,71.4540786743164,99.25444793701172,56.967010498046875,51.6359977722168,30.56670379638672,57.1950798034668,113.6045150756836
2020-08-18,22.471742630004883,110.47175598144531,30.645462036132812,140.53335571289062,71.06520080566406,99.22673797607422,56.731571197509766,51.40479278564453,30.532899856567383,57.71068572998047,112.60851287841797
2020-08-19,22.462608337402344,110.33734893798828,30.293960571289062,139.87071228027344,70.88001251220703,98.90337371826172,56.568580627441406,51.250648498535156,29.907716751098633,57.54837417602539,112.41926574707031
2020-08-20,22.252506256103516,111.80620574951172,29.640010833740234,139.6594696044922,70.5003662109375,98.58924102783203,56.36935806274414,50.79680633544922,30.2287654876709,58.26449203491211,112.39936065673828
2020-08-21,22.206832885742188,113.2270736694336,29.45200538635254,140.3796844482422,70.78739166259766,98.69087982177734,56.043365478515625,50.88242721557617,30.330142974853516,58.00669860839844,111.01490783691406
2020-08-24,22.736656188964844,114.206298828125,30.261260986328125,142.51162719726562,72.06519317626953,98.23815155029297,57.030399322509766,51.32772445678711,30.37238311767578,58.71327209472656,108.36552429199219
2020-08-25,22.80059242248535,114.78233337402344,29.83619499206543,142.9822235107422,71.97261047363281,98.90337371826172,56.804012298583984,50.83962631225586,30.465320587158203,59.2670783996582,109.67030334472656
2020-08-26,22.690977096557617,117.11522674560547,29.206783294677734,144.39389038085938,72.0096435546875,98.78325653076172,57.40166091918945,50.27444076538086,30.254108428955078,61.29134750366211,108.31572723388672
2020-08-27,23.07464599609375,117.21122741699219,29.263992309570312,143.61599731445312,72.2688980102539,99.55933380126953,57.24772262573242,50.43714904785156,30.659645080566406,60.546573638916016,107.43923950195312
